seed_id,route_pair_id,n_A,n_B,admissible_edges,max_matched_slots,median_cost_units,cell_status,bank_id,unmatched_count
SEED_ICLR2026_836cf992a71f7a0bda218c180f942902,R4,6,6,33,6,115087.5,MEASURED,71ad4ab36ab49f501105c8932a67e634343a86f5962abd56e152258d3e7541b7,0
SEED_ICLR2026_83995c2acef585ae0f0d647154cfdd85,R1,36,0,0,0,,MEASURED,4a21afc5de371a33f8dc512c77ef2b6b9736a5be90198cd288f4fa54f304520d,36
SEED_ICLR2026_83995c2acef585ae0f0d647154cfdd85,R2,36,4,136,4,21244.5,MEASURED,c62eb6c73e17abf65067a82aa44dbbe074d88d27eca80d59ce6dd857bcf23029,32
SEED_ICLR2026_83995c2acef585ae0f0d647154cfdd85,R3,36,4,73,4,104902.0,MEASURED,9d9feeae130851316010ba103d037729cbd92803ce681ceb797737576f7e1066,32
SEED_ICLR2026_83995c2acef585ae0f0d647154cfdd85,R4,0,4,0,0,,MEASURED,2742ca7d4e7b54c77ccca7ae488bb149a35d757615ad5058bb5d87fda5d635ba,4
SEED_ICLR2026_83b88ee6429a0e3704d55c645d7d6bf5,R1,28,1,28,1,66126,MEASURED,a8ebb1c473be45a417df2c175226a835a35a1d8950b270ed4662c9a3b5466ce8,27
SEED_ICLR2026_83b88ee6429a0e3704d55c645d7d6bf5,R2,28,23,609,23,79419,MEASURED,e7aceaada759520bc7ec10d3e014ad9f6f2264ac79c8c04196e66710973c9f91,5
SEED_ICLR2026_83b88ee6429a0e3704d55c645d7d6bf5,R3,28,0,0,0,,MEASURED,fc25d1932767212fee34d6b5b86bc93eb53fbe49e7664de5a8dec6bcae6c7e5f,28
SEED_ICLR2026_83b88ee6429a0e3704d55c645d7d6bf5,R4,1,0,0,0,,MEASURED,dbcdc2b218b565dd88fa05544df3c3474e48cf9137d0291470ac941714b7026b,1
SEED_ICLR2026_83ccb398f3ce9c4d137011f36a03c7d4,R1,18,3,50,3,179896,MEASURED,9041b1e028a2b21984ff40fbb82c4d108d00dd3d43f6d7be50b7ce373655a3f4,15
SEED_ICLR2026_83ccb398f3ce9c4d137011f36a03c7d4,R2,18,2,30,2,176235.0,MEASURED,24d77e8d61f72057cde971ae0062f4b908370e59603a4bce87d8148a38e769dd,16
SEED_ICLR2026_83ccb398f3ce9c4d137011f36a03c7d4,R3,18,5,80,5,179636,MEASURED,6e5ecfc825c6403c7b2bd811a20cdeb446de79f6d4f15b790668cfff8aeea656,13
SEED_ICLR2026_83ccb398f3ce9c4d137011f36a03c7d4,R4,3,5,15,3,215111,MEASURED,80ee64fab7667d89161639800ee25fa5a2a2ac86fbe36884a553a9f856fca109,2
SEED_ICLR2026_83e25d16305255ae61e2cfb34639e177,R1,17,1,17,1,23821,MEASURED,181e45d9f85110d7dfc2de6d50679288ff9a56621f2b5f53c3fdb1492fdeaf18,16
SEED_ICLR2026_83e25d16305255ae61e2cfb34639e177,R2,17,12,196,12,67160.5,MEASURED,5595d935c1defa30208df7124785fed41bc5780615802ae7fc1fe83f95d41194,5
SEED_ICLR2026_83e25d16305255ae61e2cfb34639e177,R3,17,3,47,3,181132,MEASURED,799a1a284d54ddfa2e7ea267353a83e557ce5adcc9d83e1cdbd10289b4cd1a35,14
SEED_ICLR2026_83e25d16305255ae61e2cfb34639e177,R4,1,3,3,1,182706,MEASURED,ee3b21b45ed4994291944e5a2cc8d4555b4f0e795ec3dc1d59375082f0f3dec7,2
SEED_ICLR2026_83eb339ed42297658fa24b5cec939285,R1,14,0,0,0,,MEASURED,01f19b9547455023de77770ba3c99e0b9d306dbd43266cae37a3c58639928f15,14
SEED_ICLR2026_83eb339ed42297658fa24b5cec939285,R2,14,1,10,1,184568,MEASURED,449dc9222d0074b04706b3d414b78a4ee393cf59bcc5531ae209cbfff090b1e0,13
SEED_ICLR2026_83eb339ed42297658fa24b5cec939285,R3,14,0,0,0,,MEASURED,34f35ec500ebe37c8bb2631dcf66d65fe48a06713a7e8ce356b1cad35e4860a5,14
SEED_ICLR2026_83eb339ed42297658fa24b5cec939285,R4,0,0,0,0,,MEASURED,c9852f3160509034c81b107ef90ee58e1ddaebbde6513a72471e00fd0658abb4,0
SEED_ICLR2026_842b82470c93a6c72284a3e83bdaced5,R1,27,0,0,0,,MEASURED,73c2d6d8333b4c429ce25cc061cc2c16e7bd340a706f444e230adf7fa95638b2,27
SEED_ICLR2026_842b82470c93a6c72284a3e83bdaced5,R2,27,2,51,2,28382.5,MEASURED,15e3875d31c0792fd66254eabcb626e024101d84ed385c5c1e5618d94e69994e,25
SEED_ICLR2026_842b82470c93a6c72284a3e83bdaced5,R3,27,4,96,4,80703.0,MEASURED,8d073e57f81cc5536879ed6233f11dcd0d2a72fd526fccbf3334537a8c778464,23
SEED_ICLR2026_842b82470c93a6c72284a3e83bdaced5,R4,0,4,0,0,,MEASURED,cd6baa2ece39f6f913a1d5d59816949c9597960ff7cec02b74ce3ba22839fa1e,4
SEED_ICLR2026_843e1d8ab4819c8c8a4221fce2c8d455,R1,35,1,29,1,98288,MEASURED,ac5bb77c4cd6817093f6f454df23066ceec087987231efb5965c8fa3d9137cab,34
SEED_ICLR2026_843e1d8ab4819c8c8a4221fce2c8d455,R2,35,5,170,5,26577,MEASURED,b27d8d09097c7840514b0370c58fd00b4ffbdb6acc4eb4916e2e11a93405c006,30
SEED_ICLR2026_843e1d8ab4819c8c8a4221fce2c8d455,R3,35,4,84,4,54981.0,MEASURED,1147b1d04fa679c4f2fd620dba1141df6013e9973d4a6d3436b5eabcfbace45d,31
SEED_ICLR2026_843e1d8ab4819c8c8a4221fce2c8d455,R4,1,4,4,1,122143,MEASURED,283fff35c24d4cc9ee7e710b83c3caf5f02a7c1d1f154c136556a317fecd5edb,3
SEED_ICLR2026_84409c45a0defe347c895b004b1c675b,R1,60,0,0,0,,MEASURED,5fa6448dc13bfa726e739302f4e46da1de2625fad04ed4c3c56f4f0f7ff70ad2,60
SEED_ICLR2026_84409c45a0defe347c895b004b1c675b,R2,60,26,1453,26,42986.0,MEASURED,0611f3b17f135e2d7de27524e54398adef4dd89ef012589cdfdd14d184986766,34
SEED_ICLR2026_84409c45a0defe347c895b004b1c675b,R3,60,3,175,3,28883,MEASURED,13bd49a54348d973c5edbbad7acbca55040b5b8658d01f642739c6f4ddb9735e,57
SEED_ICLR2026_84409c45a0defe347c895b004b1c675b,R4,0,3,0,0,,MEASURED,477d311e95c06f4a4751c456aa49f1b2c033fdc8e610cb575e20ca70bf437c41,3
SEED_ICLR2026_8442d394d8266db6fdf92583a4783e8c,R1,27,1,26,1,46188,MEASURED,a323c37a44d4aa388a450650ee6af7cda45f435fce0199233e975d92253b2d11,26
SEED_ICLR2026_8442d394d8266db6fdf92583a4783e8c,R2,27,11,280,11,66465,MEASURED,b55503202fd77bc2edbfe8653e1e2edf2844ffac7fbddf6dce8d0badc24b998f,16
SEED_ICLR2026_8442d394d8266db6fdf92583a4783e8c,R3,27,3,78,3,42836,MEASURED,21b666f8f896c37aedddf15397d692cb2aa2fa32e0ca09aeef6ee94b805f1744,24
SEED_ICLR2026_8442d394d8266db6fdf92583a4783e8c,R4,1,3,3,1,245476,MEASURED,95afdb88b941e2ae6b8ab24ce000a5c1aaa92ddd303ffd74b80b40b46ac08e5f,2
SEED_ICLR2026_8443219a991f068c34d9491ad68ffa94,R1,13,3,35,3,197229,MEASURED,c1bce0cfa89d9fb81a1d223bd20ee019172a46c6b6abd540cb9a8383729f06eb,10
SEED_ICLR2026_8443219a991f068c34d9491ad68ffa94,R2,13,6,62,6,182056.0,MEASURED,f04937fc0f799bdc19688049523ddf430cb36411b5825bd51988dbcce0f08599,7
SEED_ICLR2026_8443219a991f068c34d9491ad68ffa94,R3,13,0,0,0,,MEASURED,04d43b4b55b4b80e809a51d8480b8e395abb0737d7a1bf1dae3cf6fc370437ff,13
SEED_ICLR2026_8443219a991f068c34d9491ad68ffa94,R4,3,0,0,0,,MEASURED,039fa4e4fb2481fd133385c4b7bd84584a2703720d255f0b5626bb0c2c83fda1,3
SEED_ICLR2026_844a3c3b8d9bccf0c24dfe07ea59517b,R1,13,1,13,1,101069,MEASURED,ad66b4fdcbc3e63daf70e0dfed944d2d7e0bfc17f64dad165382bc784a3c45bd,12
SEED_ICLR2026_844a3c3b8d9bccf0c24dfe07ea59517b,R2,13,14,163,13,183199,MEASURED,4a64b865d27350643574c1354c4117d980971be244966e4eace68bcb85a22022,1
SEED_ICLR2026_844a3c3b8d9bccf0c24dfe07ea59517b,R3,13,3,33,3,202633,MEASURED,0fd2edf2e019a3c34aaeb82460156ae1c2c6f49e9ea4d22496bea7077227da65,10
SEED_ICLR2026_844a3c3b8d9bccf0c24dfe07ea59517b,R4,1,3,1,1,243133,MEASURED,4435f2c7e120bd7a2decd79bec1c5120911743747ec805eee038e74dbf6b7113,2
SEED_ICLR2026_84706cdfc192cd0351daf48f379847e6,R1,53,2,70,2,83062.0,MEASURED,001e7f311c2900627f81593c18d8b7e8ffc6280b02038bc10d6af8cf1851edb0,51
SEED_ICLR2026_84706cdfc192cd0351daf48f379847e6,R2,53,7,359,7,35707,MEASURED,d7d2bf190b1b1ec0a02926cab511c525cdf5e40fc53b9e1d56fe2633c6559d21,46
SEED_ICLR2026_84706cdfc192cd0351daf48f379847e6,R3,53,2,99,2,44824.0,MEASURED,f094174eecb0083186fddd9eae8dbcd0c8fbd790ae71c21d26a0c28a0674d20d,51
SEED_ICLR2026_84706cdfc192cd0351daf48f379847e6,R4,2,2,4,2,345498.0,MEASURED,318fa85717356683ea5ada5a4353b8634fe04d3aade2d4a7b75414530da35c8d,0
SEED_ICLR2026_848784373188ddf641079524e89e0ac9,R1,18,1,17,1,65875,MEASURED,ea1e4799b15ecb6ec1315c37d3fc9193b5db8a504b0ea5ed89840c85bc163ede,17
SEED_ICLR2026_848784373188ddf641079524e89e0ac9,R2,18,1,17,1,178502,MEASURED,a4fb27982ea82a3d3ca73daf32b0f78c04f792b7cd6855f996db15f17d1025ef,17
SEED_ICLR2026_848784373188ddf641079524e89e0ac9,R3,18,18,273,18,202116.5,MEASURED,b897205103649ff8c7f149d4545b52fcd5829fdc8e05036cdefbabe57ae41317,0
SEED_ICLR2026_848784373188ddf641079524e89e0ac9,R4,1,18,15,1,30104,MEASURED,e655a1de8e7840f857cc688b8cea04fc00c573c55a360467b55ed783cbe977e0,17
SEED_ICLR2026_8488454077cb0fd9d31772274c78115d,R1,75,2,138,2,157229.5,MEASURED,fa61166497f9583e553f66cb372470e5c82b1f9c7935bc5324a8f292f0787d1c,73
SEED_ICLR2026_8488454077cb0fd9d31772274c78115d,R2,75,2,147,2,115096.0,MEASURED,8f6d74df478f30a5b3fce2b42bd4ab6d7c9a423df23ebd9c3b6c838aadb811e3,73
SEED_ICLR2026_8488454077cb0fd9d31772274c78115d,R3,75,2,130,2,57158.0,MEASURED,320b501b054c4ef91d8c98435f968934bd9bfc9623595849ce9cb09a3ba4e383,73
SEED_ICLR2026_8488454077cb0fd9d31772274c78115d,R4,2,2,4,2,371533.5,MEASURED,6eb34caa9aa0810bccaf0cda620f4bcbc0f72f467e97a767af872b1ec3fcac71,0
SEED_ICLR2026_84a0b7b706a4783f00762baad845fad9,R1,38,0,0,0,,MEASURED,eff875d8130448e8d06ec536e538d7de01a58b11e71f7d2e374cc64572594bb2,38
SEED_ICLR2026_84a0b7b706a4783f00762baad845fad9,R2,38,8,263,8,58925.5,MEASURED,0fdae0e2f518baddd0ec8c381dd27ad9c935b8e5818f71298de6371205deb0f9,30
SEED_ICLR2026_84a0b7b706a4783f00762baad845fad9,R3,38,5,172,5,109800,MEASURED,93114aaf9fa81e123a120f4ccab6d5ee8d7783b4c87e81d8efbbda32ddf39b7c,33
SEED_ICLR2026_84a0b7b706a4783f00762baad845fad9,R4,0,5,0,0,,MEASURED,cfa27ec628a961d4295e970b9d630851e1bebf9ba228a6974b3a9cbda1bd2fea,5
SEED_ICLR2026_84a5e12638504e3256e5b6ebaca7a456,R1,36,2,53,2,208287.5,MEASURED,a7916e35452c073da73287693beb52010e1148e4fd2ac4b53e11fda690cbf1e2,34
SEED_ICLR2026_84a5e12638504e3256e5b6ebaca7a456,R2,36,6,184,6,98861.0,MEASURED,bf513bc6eafa6088fa743d505bd46aa75411a5b47c15bf413c0ab509e7f52b58,30
SEED_ICLR2026_84a5e12638504e3256e5b6ebaca7a456,R3,36,2,62,2,125911.5,MEASURED,115bc1eb703fd828b850d606bb718c0f6bbc08b7e2c0e7e14b0d70c4551c4bef,34
SEED_ICLR2026_84a5e12638504e3256e5b6ebaca7a456,R4,2,2,2,2,372923.5,MEASURED,5dbdc66f1ed626048cf9c59915811bcd41641a407c217dd4f32f80e5e237b9d7,0
SEED_ICLR2026_84b16af3773fc5825ddb64996190289a,R1,21,1,17,1,185691,MEASURED,af45a56b85eb76f613f0325fbdbdf0773be3ce81f77381e85d04260f8b43a65a,20
SEED_ICLR2026_84b16af3773fc5825ddb64996190289a,R2,21,12,236,12,77259.5,MEASURED,75ad2039500f8f988ec6a1dbbf0de81195f5a0a4646af2d03793f72bd50641e7,9
SEED_ICLR2026_84b16af3773fc5825ddb64996190289a,R3,21,1,19,1,174814,MEASURED,c6f80efbde094637384aa7329f898dc902fa8982976cb84cd69efaafa8c0de8d,20
SEED_ICLR2026_84b16af3773fc5825ddb64996190289a,R4,1,1,1,1,463772,MEASURED,87474bf28088950a621e34daca7b2114866a56d0e19c1a8981394f32c68345ac,0
SEED_ICLR2026_84d10f909b96ac12f264c9d801000a6a,R1,16,1,13,1,68204,MEASURED,055047c71eb5f90bf7fcc79b539b59934bef8f12fa4fd5ca7048990e5211bfbb,15
SEED_ICLR2026_84d10f909b96ac12f264c9d801000a6a,R2,16,7,94,7,122887,MEASURED,b00e6217c80579f8462f631cbadfe2d52886731587758ca799ed38b12944be24,9
SEED_ICLR2026_84d10f909b96ac12f264c9d801000a6a,R3,16,2,28,2,37014.5,MEASURED,5dd61454eb278a65af751473fbecdc996b7c691636ace3961e313b7d4dbf3d4f,14
SEED_ICLR2026_84d10f909b96ac12f264c9d801000a6a,R4,1,2,2,1,286341,MEASURED,298dd56a8f71a7cf7c245eadf00605837b73a053494b34a5b691d483e1c4961e,1
SEED_ICLR2026_85381f4549b5ddf1d48e2e287d7d3d15,R1,23,0,0,0,,MEASURED,9dd025d902e86a3426b01b0a6d065da32a862d8b5b2c5cbcb7fd5da7fc7d44d5,23
SEED_ICLR2026_85381f4549b5ddf1d48e2e287d7d3d15,R2,23,3,67,3,28542,MEASURED,0a83bc23b047b22a2df79d140e01fbd6f7a0a09af29031f0515a5e38987d5975,20
SEED_ICLR2026_85381f4549b5ddf1d48e2e287d7d3d15,R3,23,0,0,0,,MEASURED,91e6ad7880f38fff0f3058d1e146440dd3a53a0168ce00d58c59bbf1409d5556,23
SEED_ICLR2026_85381f4549b5ddf1d48e2e287d7d3d15,R4,0,0,0,0,,MEASURED,4407af25baca5971ebc39db43cab9e0ce38d0998f49755125ea0da7ef5649099,0
SEED_ICLR2026_8547df6ea717b4aad8ae4e52b46a4a4f,R1,34,1,20,1,77096,MEASURED,eada73f95e9c840e509657a23e263fde878648a4fc07e321300d4ca77ae68f45,33
SEED_ICLR2026_8547df6ea717b4aad8ae4e52b46a4a4f,R2,34,8,239,8,43832.0,MEASURED,35132cd4352cdd2d0d053da813b2f1916dda4f4ab833917d2f824d8db4bcf42c,26
SEED_ICLR2026_8547df6ea717b4aad8ae4e52b46a4a4f,R3,34,1,22,1,176132,MEASURED,ebc920884392c20530883fb7bfa5f01b64e75dd7d01dcbaea5cb7acb7a805cf7,33
SEED_ICLR2026_8547df6ea717b4aad8ae4e52b46a4a4f,R4,1,1,1,1,462670,MEASURED,746b183d9fc4e9bc01916b0506795ed80a024150582ea047fdd29b1cb1c97fa7,0
SEED_ICLR2026_855b928e3f64498da7d98a3996bd4971,R1,14,2,27,2,102563.0,MEASURED,34849a839a610e146e79256d16c88300465aed94decbc5318b60311b3eb24917,12
SEED_ICLR2026_855b928e3f64498da7d98a3996bd4971,R2,14,3,39,3,188759,MEASURED,5e9fc4432b968e845e8545571f36af5a891854e6f92e5adf87a58af64a6604d6,11
SEED_ICLR2026_855b928e3f64498da7d98a3996bd4971,R3,14,3,40,3,101651,MEASURED,a6f548e00777b14e431e5d82e361cd7faed722e06bc8cfdb385b42cc2226f649,11
SEED_ICLR2026_855b928e3f64498da7d98a3996bd4971,R4,2,3,6,2,179604.0,MEASURED,e8975fc80c161c089f3d16c07e91e45507891d6577ceb81e89c4669fd1ec3b57,1
SEED_ICLR2026_8587069d00a69d0ea498d547fffad6dd,R1,22,0,0,0,,MEASURED,03100a8834c22de8c816c715d967d909b85fe0dd916a8456149670f3774d4c45,22
SEED_ICLR2026_8587069d00a69d0ea498d547fffad6dd,R2,22,4,78,4,111873.5,MEASURED,fb2b7aa3cbde1b4e898cb0f80ca585549d911fc1777056f63f8de8b440493831,18
SEED_ICLR2026_8587069d00a69d0ea498d547fffad6dd,R3,22,8,161,8,189851.0,MEASURED,9716b6afc7f9ce0b1e47d8cc43b032887ab827c7dfb5fec76548b0312c2a80b8,14
SEED_ICLR2026_8587069d00a69d0ea498d547fffad6dd,R4,0,8,0,0,,MEASURED,ce2a49876f6677729e1557481bbb3280e91f1c9644cb8f6ee12c9e99abf1a72d,8
SEED_ICLR2026_8587c39571f3e327725e2812749a9389,R1,38,0,0,0,,MEASURED,4676ada5ec1080acf69115e35152ae5e2cb7cf6cb5fe162b463e91f6e1b19a80,38
SEED_ICLR2026_8587c39571f3e327725e2812749a9389,R2,38,21,712,21,41446,MEASURED,bc5c2613fd83ff0199e5188789a735724b8bbf21351f422c5b7e030c141e117e,17
SEED_ICLR2026_8587c39571f3e327725e2812749a9389,R3,38,1,31,1,30058,MEASURED,4f9aee4d845f65ded6e2261dc5d195b121679d41a1740406f2ad7450fff8f4ad,37
SEED_ICLR2026_8587c39571f3e327725e2812749a9389,R4,0,1,0,0,,MEASURED,db9c977aa91731ed284315fd469c491d8e0597e4f280127ebdaffed26b1d59e7,1
SEED_ICLR2026_858de961874816f894285ec02e50c7fe,R1,38,6,224,6,75888.5,MEASURED,99098b683464fd0ea5ef79c83a6006d17871dc09bb943167d2638d62f15dcc8b,32
SEED_ICLR2026_858de961874816f894285ec02e50c7fe,R2,38,20,724,20,119012.5,MEASURED,78fee9d6344bb62068920083186287d3590091225e0041f3a0a3bb7b3a428977,18
SEED_ICLR2026_858de961874816f894285ec02e50c7fe,R3,38,1,38,1,24278,MEASURED,0a71a53341a0ee31fb9562777fdffcc48166d5794e9f6167fa328e46404af665,37
SEED_ICLR2026_858de961874816f894285ec02e50c7fe,R4,6,1,6,1,95195,MEASURED,19ee8dd20fce8b0dba8b4c03c667e106eaaa61faafb2c3cfa5335de08da9ff4b,5
SEED_ICLR2026_858e773f5c99a4186b548f3f531fb07e,R1,19,1,18,1,20017,MEASURED,b9587481712e684951e14da67228d701c244be97ef46aa68b108906a2a051180,18
SEED_ICLR2026_858e773f5c99a4186b548f3f531fb07e,R2,19,2,26,2,125428.5,MEASURED,7814204506b3d56d9ab42ab1a707ec0cec78c5d2cce780556e3c6a0f7edf647c,17
SEED_ICLR2026_858e773f5c99a4186b548f3f531fb07e,R3,19,15,252,15,189864,MEASURED,9de3c4694922fe928ee192cd79c5735d267628dcf172abe07f8ef6e49b13bffd,4
SEED_ICLR2026_858e773f5c99a4186b548f3f531fb07e,R4,1,15,14,1,190485,MEASURED,e6bb4c98e36946928a0af570f403200ac82b89939bfb242769dc50db3dbb211d,14
SEED_ICLR2026_8590b946e4f0c2b1262cb5b047924653,R1,27,1,27,1,29673,MEASURED,c61f8f65a197de8254985d1ed293a32e192294c39ec18eac33bdd8ec08c62acb,26
SEED_ICLR2026_8590b946e4f0c2b1262cb5b047924653,R2,27,5,120,5,53069,MEASURED,1511c49a04c7f50b86a99fc7a4422627bae7cae8b5860b4f1ad8934c951dd170,22
SEED_ICLR2026_8590b946e4f0c2b1262cb5b047924653,R3,27,5,111,5,59450,MEASURED,0efacf1d07714c3b651ee49371f7d8b7935da601ce88e77a57433a690158dd5b,22
SEED_ICLR2026_8590b946e4f0c2b1262cb5b047924653,R4,1,5,5,1,290594,MEASURED,53df4ca2affa429ece2f46fd7c5c65dc589a3fa0903802e763a8028aa2a1007e,4
SEED_ICLR2026_8598c5d05e1d045919962e430b0bdf0d,R1,19,0,0,0,,MEASURED,a5f0d580f9056de298281462f3f00446f603b04b9ebbba007b26ebb5602ef5f5,19
SEED_ICLR2026_8598c5d05e1d045919962e430b0bdf0d,R2,19,5,95,5,169246,MEASURED,90100ea7078646d61fd2bd519721fa695cef7c0cad3b3fd0cda86ee6d8892ea8,14
SEED_ICLR2026_8598c5d05e1d045919962e430b0bdf0d,R3,19,3,57,3,198240,MEASURED,b72b9d009478d1911b809ec0518ce582fa172870617187e86320a15f103600c1,16
SEED_ICLR2026_8598c5d05e1d045919962e430b0bdf0d,R4,0,3,0,0,,MEASURED,36eb39b32bf2ac43df441e588fdcb311764be84ea81ea7dbbe6b18d320460764,3
SEED_ICLR2026_859c3ab5fe31e8d1c1a70a34fe03dde9,R1,30,0,0,0,,MEASURED,0d3d969f32c9ba7e27afde20bd191ebf8de3a2b7590ca5c48b1d45c0ec03f5b8,30
SEED_ICLR2026_859c3ab5fe31e8d1c1a70a34fe03dde9,R2,30,1,29,1,136405,MEASURED,18a16fb86c2f8bef21397e1ac46be01677530e012dd7a70c075de256fd2732ac,29
SEED_ICLR2026_859c3ab5fe31e8d1c1a70a34fe03dde9,R3,30,5,128,5,157755,MEASURED,e3000f928a8c350275831e77cee7eba7556b7a33ca5b5c469172e78d908cc222,25
SEED_ICLR2026_859c3ab5fe31e8d1c1a70a34fe03dde9,R4,0,5,0,0,,MEASURED,502e9999836b338ed299f54a5283cf059097d5d8b85b6ae514f1a81bb980c58e,5
SEED_ICLR2026_85a67c093f26d9d6f2a197aa24b50414,R1,38,2,65,2,152214.0,MEASURED,fbd33883f7711665a8885c7827effd9d4d063c7ed88646d72d5f86f4a9bfc7e5,36
SEED_ICLR2026_85a67c093f26d9d6f2a197aa24b50414,R2,38,6,176,6,85784.0,MEASURED,5115d1305396d3e3b7aed73e33922042cc9422b2d23fbf2221c9f2041c02b5a0,32
SEED_ICLR2026_85a67c093f26d9d6f2a197aa24b50414,R3,38,5,156,5,134683,MEASURED,a3ebaf779530ff8b0a52745b5d9493b17a71b1ff097bfe78b2959ee76802b7fe,33
SEED_ICLR2026_85a67c093f26d9d6f2a197aa24b50414,R4,2,5,10,2,193822.5,MEASURED,7b638a26142e47681431cc62d6c38d77b54ea80a0662bb6bee27014fa3da17f5,3
SEED_ICLR2026_85ac1b2ee10c7c70f7d035611119c758,R1,28,3,79,3,66540,MEASURED,cfd6a96de5bd68cb650c17142a0b93504418e6784ea988b9ce4dcbf113ce310e,25
SEED_ICLR2026_85ac1b2ee10c7c70f7d035611119c758,R2,28,6,135,6,62987.5,MEASURED,f56bdd30848eef8fda78c1d2cd3f5e71140fa09133543a716b48a9b2360f2b7b,22
SEED_ICLR2026_85ac1b2ee10c7c70f7d035611119c758,R3,28,3,70,3,111463,MEASURED,7ef56d346d845030d3b10203b45030bf45e186e5f08f00399cf5eb07a8e65fa9,25
SEED_ICLR2026_85ac1b2ee10c7c70f7d035611119c758,R4,3,3,9,3,323264,MEASURED,3157180f15398c48013012afab17ec3deb647a1ee698e6712dfbad99d182a76d,0
SEED_ICLR2026_85b168bdec4d6bef0277ac625377a2e5,R1,12,8,92,8,233969.5,MEASURED,3083e0f19d693adb05bbe0c0bd9d894eebaa78c605e4574ad3c1796020794178,4
SEED_ICLR2026_85b168bdec4d6bef0277ac625377a2e5,R2,12,3,25,3,151441,MEASURED,235fab04880d81b182460d05a2571aa03d35f4532a5a914b113202478eb0df23,9
SEED_ICLR2026_85b168bdec4d6bef0277ac625377a2e5,R3,12,3,27,3,213895,MEASURED,978d1b3f0a7dc4b603d1d6225319de0079a51abec6c315c0bf1f172bbfaf48f6,9
SEED_ICLR2026_85b168bdec4d6bef0277ac625377a2e5,R4,8,3,19,3,229769,MEASURED,c4dac92225409948a04a9e3174e58c48f2f57955e2d6933df48c93d9a85c15db,5
SEED_ICLR2026_85cae4ea32697bbdc2a48e7ca0d15988,R1,26,1,23,1,118759,MEASURED,c0e406c2b8b321a33654a76ddecf626973a8492b7cbcd1cc47236739e7c2a27b,25
SEED_ICLR2026_85cae4ea32697bbdc2a48e7ca0d15988,R2,26,0,0,0,,MEASURED,be7738a1b57fa9c4eea40004e6b93e8a2bc7e83abcb20f2aeafc81c93f590c53,26
SEED_ICLR2026_85cae4ea32697bbdc2a48e7ca0d15988,R3,26,9,221,9,148253,MEASURED,c0f2c04338d7b61c5d0048939733f7b613ca7d490cf1eada686519fc12b51b4c,17
SEED_ICLR2026_85cae4ea32697bbdc2a48e7ca0d15988,R4,1,9,6,1,478677,MEASURED,4d93ee606d9ad38e31f73aac1aa20a73484ab5e425086d5148f63269eb74ca52,8
SEED_ICLR2026_85ce42cbc4842572cfe7a9a9b8fc95ec,R1,63,2,113,2,42901.0,MEASURED,0f8d38b8dfc20068650248a1fd542f8cc9313d1b9212f2e1f80d7286a8c9254c,61
SEED_ICLR2026_85ce42cbc4842572cfe7a9a9b8fc95ec,R2,63,3,162,3,59671,MEASURED,31bfe3eaba7d1b9aa5f69102975320dd5945127382e3e1ee63f4a4f3331b5a6d,60
SEED_ICLR2026_85ce42cbc4842572cfe7a9a9b8fc95ec,R3,63,3,160,3,77995,MEASURED,75ff58a159559be379c8c3630fa7aeb8e85b7cfcb9c56f0b3772c18b17e8b5d8,60
SEED_ICLR2026_85ce42cbc4842572cfe7a9a9b8fc95ec,R4,2,3,5,2,336127.0,MEASURED,c57b384c703e00afe40c9f6f159fae4c7ad5dc5cf6a6d2df027e7cecbf076f3b,1
SEED_ICLR2026_85dc8f85ff978b9c606d3b2f5b0da69a,R1,28,0,0,0,,MEASURED,b57280a1c046cf08218e4eb6c1cb64423db63b5fcc5b20e0367a373f82f2ddfa,28
SEED_ICLR2026_85dc8f85ff978b9c606d3b2f5b0da69a,R2,28,1,10,1,25853,MEASURED,3b6a9859612398e77d03b08c84e219db42a787b49c841999deb267a633582445,27
SEED_ICLR2026_85dc8f85ff978b9c606d3b2f5b0da69a,R3,28,1,25,1,84522,MEASURED,dec839b9db3e9ac8ea0e32c8d3cc803b325a95c2c18d2f6b0d60a5099751a2ca,27
SEED_ICLR2026_85dc8f85ff978b9c606d3b2f5b0da69a,R4,0,1,0,0,,MEASURED,97a13bb666fc4c31ea7bcd1d220927d82f2f8346587873aa96c0ca82512cc279,1
SEED_ICLR2026_85e446f011bd3b6ee382ef2a7e47f20e,R1,25,1,24,1,136090,MEASURED,25d414356c9d9e272f1f20ed90c7136f1fb6e35c82a564b79435e0486eb5d4e7,24
SEED_ICLR2026_85e446f011bd3b6ee382ef2a7e47f20e,R2,25,4,91,4,100611.5,MEASURED,82d5f31f84fd3d0eb2a86458501daf3817ad04bede7c25ca91c09a71573a70ce,21
SEED_ICLR2026_85e446f011bd3b6ee382ef2a7e47f20e,R3,25,0,0,0,,MEASURED,a86973ff4ae2b4cffe7c2d10a5fe9d93dcd5d905276fab3596c5b6382b42505a,25
SEED_ICLR2026_85e446f011bd3b6ee382ef2a7e47f20e,R4,1,0,0,0,,MEASURED,eff0c24549d9c4a6979c79fc3e8bdac4afb76aa83e5f91029bd4e18814967af0,1
SEED_ICLR2026_85ec26ef94c3acb4c195e905df1ff4f7,R1,24,1,23,1,22342,MEASURED,b098d8b03fd67d2eabe843b5b737658c68ddb759aa691bc43ab2eb844a284cf7,23
