seed_id,route_pair,paper_id,old_cell_status,old_max_matched_slots,semantic_cell_status,semantic_max_matched_slots,block_transition,paper_transition,reason
SEED_ICLR2026_002a6bef26174b590e4eab95b63feb1b,R2,ICLR2025_bd18189308a4c45c7d71ca83acf3deaa,MEASURED,20,MEASURED,17,RETAINED_CHANGED_CARDINALITY,LOST,
SEED_ICLR2026_002a6bef26174b590e4eab95b63feb1b,R2,ICLR2025_c16a99558b0b4f6b10966ca9bdb98ade,MEASURED,20,MEASURED,17,RETAINED_CHANGED_CARDINALITY,LOST,
SEED_ICLR2026_002a6bef26174b590e4eab95b63feb1b,R2,ICLR2025_c17f3035898a7044194fe45c5df6c6e8,MEASURED,20,MEASURED,17,RETAINED_CHANGED_CARDINALITY,LOST,
SEED_ICLR2026_002a6bef26174b590e4eab95b63feb1b,R2,ICLR2025_c98987c5ec4f30920d7190dc699e3daf,MEASURED,20,MEASURED,17,RETAINED_CHANGED_CARDINALITY,GAINED,
SEED_ICLR2026_002a6bef26174b590e4eab95b63feb1b,R2,ICLR2025_ce1710ff5b66f89b0d707bf1ec2850bf,MEASURED,20,MEASURED,17,RETAINED_CHANGED_CARDINALITY,LOST,
SEED_ICLR2026_002a6bef26174b590e4eab95b63feb1b,R2,ICLR2025_cfcadfe84ee49908cde1fc2992c38d20,MEASURED,20,MEASURED,17,RETAINED_CHANGED_CARDINALITY,GAINED,
SEED_ICLR2026_002a6bef26174b590e4eab95b63feb1b,R2,ICLR2025_d033407a1a4b7a75cd5f9e4575ad9fb5,MEASURED,20,MEASURED,17,RETAINED_CHANGED_CARDINALITY,LOST,
SEED_ICLR2026_002a6bef26174b590e4eab95b63feb1b,R2,ICLR2025_d2781f7df8825bbde6cef55adfbcd283,MEASURED,20,MEASURED,17,RETAINED_CHANGED_CARDINALITY,LOST,
SEED_ICLR2026_002a6bef26174b590e4eab95b63feb1b,R2,ICLR2025_d52b3500a00748169dd4dad80fb75357,MEASURED,20,MEASURED,17,RETAINED_CHANGED_CARDINALITY,LOST,
SEED_ICLR2026_002a6bef26174b590e4eab95b63feb1b,R2,ICLR2025_db93ccb6cf392f352570dd5af0a223d3,MEASURED,20,MEASURED,17,RETAINED_CHANGED_CARDINALITY,GAINED,
SEED_ICLR2026_002a6bef26174b590e4eab95b63feb1b,R2,ICLR2025_df29d63af05cb91d705cf06ba5945b9d,MEASURED,20,MEASURED,17,RETAINED_CHANGED_CARDINALITY,RETAINED,
SEED_ICLR2026_002a6bef26174b590e4eab95b63feb1b,R2,ICLR2025_df96de50d1d206d7d693603481112104,MEASURED,20,MEASURED,17,RETAINED_CHANGED_CARDINALITY,LOST,
SEED_ICLR2026_002a6bef26174b590e4eab95b63feb1b,R2,ICLR2025_e44337573fcac83f219c8effa4ebf90d,MEASURED,20,MEASURED,17,RETAINED_CHANGED_CARDINALITY,LOST,
SEED_ICLR2026_002a6bef26174b590e4eab95b63feb1b,R2,ICLR2025_ea94957d81b1c1caf87ef5319fa6b467,MEASURED,20,MEASURED,17,RETAINED_CHANGED_CARDINALITY,GAINED,
SEED_ICLR2026_002a6bef26174b590e4eab95b63feb1b,R2,ICLR2025_ee5bb72130c332c3d4bf8d231e617506,MEASURED,20,MEASURED,17,RETAINED_CHANGED_CARDINALITY,RETAINED,
SEED_ICLR2026_002a6bef26174b590e4eab95b63feb1b,R2,ICLR2025_eea71dc576381b88f2a0ca4dedc2140d,MEASURED,20,MEASURED,17,RETAINED_CHANGED_CARDINALITY,RETAINED,
SEED_ICLR2026_002a6bef26174b590e4eab95b63feb1b,R2,ICLR2025_f0b1515be276f6ba82b4f2b25e50bef0,MEASURED,20,MEASURED,17,RETAINED_CHANGED_CARDINALITY,RETAINED,
SEED_ICLR2026_002a6bef26174b590e4eab95b63feb1b,R2,ICLR2025_f5332c8273d02729730a9c24dec2135e,MEASURED,20,MEASURED,17,RETAINED_CHANGED_CARDINALITY,GAINED,
SEED_ICLR2026_002a6bef26174b590e4eab95b63feb1b,R2,ICLR2025_ffa8551239448e07ced48311bf88f6f3,MEASURED,20,MEASURED,17,RETAINED_CHANGED_CARDINALITY,LOST,
SEED_ICLR2026_002a6bef26174b590e4eab95b63feb1b,R3,ICLR2025_05d6b5b6901fb57d2c287e1d3ce6d63c,MEASURED,1,MEASURED,4,RETAINED_CHANGED_CARDINALITY,GAINED,
SEED_ICLR2026_002a6bef26174b590e4eab95b63feb1b,R3,ICLR2025_0ae94013da7cd459402fd77874e09ee3,MEASURED,1,MEASURED,4,RETAINED_CHANGED_CARDINALITY,GAINED,
SEED_ICLR2026_002a6bef26174b590e4eab95b63feb1b,R3,ICLR2025_17061a94c3c7fda5fa24bbdd1832fa99,MEASURED,1,MEASURED,4,RETAINED_CHANGED_CARDINALITY,LOST,
SEED_ICLR2026_002a6bef26174b590e4eab95b63feb1b,R3,ICLR2025_380afe1a245a3b2134010620eae88865,MEASURED,1,MEASURED,4,RETAINED_CHANGED_CARDINALITY,GAINED,
SEED_ICLR2026_002a6bef26174b590e4eab95b63feb1b,R3,ICLR2025_4537e2172096d966228d68c428392894,MEASURED,1,MEASURED,4,RETAINED_CHANGED_CARDINALITY,RETAINED,
SEED_ICLR2026_002a6bef26174b590e4eab95b63feb1b,R3,ICLR2025_45994782a61bb51cad5c2bae36834265,MEASURED,1,MEASURED,4,RETAINED_CHANGED_CARDINALITY,GAINED,
SEED_ICLR2026_002a6bef26174b590e4eab95b63feb1b,R3,ICLR2025_47f75e809409709c6d226ab5ca0c9703,MEASURED,1,MEASURED,4,RETAINED_CHANGED_CARDINALITY,GAINED,
SEED_ICLR2026_002a6bef26174b590e4eab95b63feb1b,R3,ICLR2025_67496dfa96afddab795530cc7c69b57a,MEASURED,1,MEASURED,4,RETAINED_CHANGED_CARDINALITY,GAINED,
SEED_ICLR2026_002a6bef26174b590e4eab95b63feb1b,R3,ICLR2025_ad36c2cfc423e75c6d68d751a955b22e,MEASURED,1,MEASURED,4,RETAINED_CHANGED_CARDINALITY,GAINED,
SEED_ICLR2026_002a6bef26174b590e4eab95b63feb1b,R4,ICLR2025_380afe1a245a3b2134010620eae88865,MEASURED,1,MEASURED,2,RETAINED_CHANGED_CARDINALITY,GAINED,
SEED_ICLR2026_002a6bef26174b590e4eab95b63feb1b,R4,ICLR2025_42f92b78a6695f60db0cd38b54d57a41,MEASURED,1,MEASURED,2,RETAINED_CHANGED_CARDINALITY,GAINED,
SEED_ICLR2026_002a6bef26174b590e4eab95b63feb1b,R4,ICLR2025_4537e2172096d966228d68c428392894,MEASURED,1,MEASURED,2,RETAINED_CHANGED_CARDINALITY,LOST,
SEED_ICLR2026_002a6bef26174b590e4eab95b63feb1b,R4,ICLR2025_460a1d8eac34125dad453b28d6d64446,MEASURED,1,MEASURED,2,RETAINED_CHANGED_CARDINALITY,LOST,
SEED_ICLR2026_002a6bef26174b590e4eab95b63feb1b,R4,ICLR2025_50d4f8ff0416cedfe0771b7ad947a197,MEASURED,1,MEASURED,2,RETAINED_CHANGED_CARDINALITY,GAINED,
SEED_ICLR2026_002a6bef26174b590e4eab95b63feb1b,R4,ICLR2025_67496dfa96afddab795530cc7c69b57a,MEASURED,1,MEASURED,2,RETAINED_CHANGED_CARDINALITY,GAINED,
SEED_ICLR2026_0054c8a2c903d46496ca1f98d1322988,R1,ICLR2025_07c256a163a7559186ec1c71e95b9ec9,MEASURED,6,MEASURED,0,LOST_MATCH,LOST,NO_ADMISSIBLE_EDGE_OR_CAPACITY_COMPETITION
SEED_ICLR2026_0054c8a2c903d46496ca1f98d1322988,R1,ICLR2025_1e1cf05517b959c1ce5934734efc421b,MEASURED,6,MEASURED,0,LOST_MATCH,LOST,NO_ADMISSIBLE_EDGE_OR_CAPACITY_COMPETITION
SEED_ICLR2026_0054c8a2c903d46496ca1f98d1322988,R1,ICLR2025_23a4d89ef40d45b4ba1c70c47b856ac4,MEASURED,6,MEASURED,0,LOST_MATCH,LOST,NO_ADMISSIBLE_EDGE_OR_CAPACITY_COMPETITION
SEED_ICLR2026_0054c8a2c903d46496ca1f98d1322988,R1,ICLR2025_2c2be72635379ec8600eea13df4743e3,MEASURED,6,MEASURED,0,LOST_MATCH,LOST,NO_ADMISSIBLE_EDGE_OR_CAPACITY_COMPETITION
SEED_ICLR2026_0054c8a2c903d46496ca1f98d1322988,R1,ICLR2025_759b54a7d1e57677ac6600422aacbcca,MEASURED,6,MEASURED,0,LOST_MATCH,LOST,NO_ADMISSIBLE_EDGE_OR_CAPACITY_COMPETITION
SEED_ICLR2026_0054c8a2c903d46496ca1f98d1322988,R1,ICLR2025_7a8e7fd295aa04eac4b470ae27f8785c,MEASURED,6,MEASURED,0,LOST_MATCH,LOST,NO_ADMISSIBLE_EDGE_OR_CAPACITY_COMPETITION
SEED_ICLR2026_0054c8a2c903d46496ca1f98d1322988,R1,ICLR2025_8c2de4155634a20d903c2ab0b1784886,MEASURED,6,MEASURED,0,LOST_MATCH,LOST,NO_ADMISSIBLE_EDGE_OR_CAPACITY_COMPETITION
SEED_ICLR2026_0054c8a2c903d46496ca1f98d1322988,R1,ICLR2025_8cb240de90aa20207db944c6c88a7cc0,MEASURED,6,MEASURED,0,LOST_MATCH,LOST,NO_ADMISSIBLE_EDGE_OR_CAPACITY_COMPETITION
SEED_ICLR2026_0054c8a2c903d46496ca1f98d1322988,R1,ICLR2025_96f5de31e8e3d19cbcd3a7397b8dce57,MEASURED,6,MEASURED,0,LOST_MATCH,LOST,NO_ADMISSIBLE_EDGE_OR_CAPACITY_COMPETITION
SEED_ICLR2026_0054c8a2c903d46496ca1f98d1322988,R1,ICLR2025_af800ac69aea2fb5c4bcf8c6a5f3c79d,MEASURED,6,MEASURED,0,LOST_MATCH,LOST,NO_ADMISSIBLE_EDGE_OR_CAPACITY_COMPETITION
SEED_ICLR2026_0054c8a2c903d46496ca1f98d1322988,R1,ICLR2025_f02a7dd6bd3d038b51d092d99e74c638,MEASURED,6,MEASURED,0,LOST_MATCH,LOST,NO_ADMISSIBLE_EDGE_OR_CAPACITY_COMPETITION
SEED_ICLR2026_0054c8a2c903d46496ca1f98d1322988,R1,ICLR2025_f655706547885b8e32ef46f1c067ece2,MEASURED,6,MEASURED,0,LOST_MATCH,LOST,NO_ADMISSIBLE_EDGE_OR_CAPACITY_COMPETITION
SEED_ICLR2026_0054c8a2c903d46496ca1f98d1322988,R2,ICLR2025_01fb6de3360f9e32862665580e2c5853,MEASURED,4,MEASURED,0,LOST_MATCH,LOST,NO_ADMISSIBLE_EDGE_OR_CAPACITY_COMPETITION
SEED_ICLR2026_0054c8a2c903d46496ca1f98d1322988,R2,ICLR2025_29c8c615b3187ee995029284702d3f43,MEASURED,4,MEASURED,0,LOST_MATCH,LOST,NO_ADMISSIBLE_EDGE_OR_CAPACITY_COMPETITION
SEED_ICLR2026_0054c8a2c903d46496ca1f98d1322988,R2,ICLR2025_2b0c4fc1bd52329279c51ad2ddec9ace,MEASURED,4,MEASURED,0,LOST_MATCH,LOST,NO_ADMISSIBLE_EDGE_OR_CAPACITY_COMPETITION
SEED_ICLR2026_0054c8a2c903d46496ca1f98d1322988,R2,ICLR2025_6d1fbfed3f5758c1e5a5a6357a6aa3b1,MEASURED,4,MEASURED,0,LOST_MATCH,LOST,NO_ADMISSIBLE_EDGE_OR_CAPACITY_COMPETITION
SEED_ICLR2026_0054c8a2c903d46496ca1f98d1322988,R2,ICLR2025_8cb240de90aa20207db944c6c88a7cc0,MEASURED,4,MEASURED,0,LOST_MATCH,LOST,NO_ADMISSIBLE_EDGE_OR_CAPACITY_COMPETITION
SEED_ICLR2026_0054c8a2c903d46496ca1f98d1322988,R2,ICLR2025_b639c526a942618f1dba2b7a5fa0bac0,MEASURED,4,MEASURED,0,LOST_MATCH,LOST,NO_ADMISSIBLE_EDGE_OR_CAPACITY_COMPETITION
SEED_ICLR2026_0054c8a2c903d46496ca1f98d1322988,R2,ICLR2025_db93ccb6cf392f352570dd5af0a223d3,MEASURED,4,MEASURED,0,LOST_MATCH,LOST,NO_ADMISSIBLE_EDGE_OR_CAPACITY_COMPETITION
SEED_ICLR2026_0054c8a2c903d46496ca1f98d1322988,R2,ICLR2025_f782860c2a5d8f675b0066522b8c2cf2,MEASURED,4,MEASURED,0,LOST_MATCH,LOST,NO_ADMISSIBLE_EDGE_OR_CAPACITY_COMPETITION
SEED_ICLR2026_0054c8a2c903d46496ca1f98d1322988,R3,ICLR2025_2460396f2d0d421885997dd1612ac56b,MEASURED,3,MEASURED,0,LOST_MATCH,LOST,NO_ADMISSIBLE_EDGE_OR_CAPACITY_COMPETITION
SEED_ICLR2026_0054c8a2c903d46496ca1f98d1322988,R3,ICLR2025_2845ea4203b8e51e3fc667dbd50fde99,MEASURED,3,MEASURED,0,LOST_MATCH,LOST,NO_ADMISSIBLE_EDGE_OR_CAPACITY_COMPETITION
SEED_ICLR2026_0054c8a2c903d46496ca1f98d1322988,R3,ICLR2025_2c15b0221da28bc6f4373a7e78b896dd,MEASURED,3,MEASURED,0,LOST_MATCH,LOST,NO_ADMISSIBLE_EDGE_OR_CAPACITY_COMPETITION
SEED_ICLR2026_0054c8a2c903d46496ca1f98d1322988,R3,ICLR2025_759b54a7d1e57677ac6600422aacbcca,MEASURED,3,MEASURED,0,LOST_MATCH,LOST,NO_ADMISSIBLE_EDGE_OR_CAPACITY_COMPETITION
SEED_ICLR2026_0054c8a2c903d46496ca1f98d1322988,R3,ICLR2025_da2411768acb844b255bb6770e5a71c7,MEASURED,3,MEASURED,0,LOST_MATCH,LOST,NO_ADMISSIBLE_EDGE_OR_CAPACITY_COMPETITION
SEED_ICLR2026_0054c8a2c903d46496ca1f98d1322988,R3,ICLR2025_fb23cf87a9e04d7677b73c47acd060ef,MEASURED,3,MEASURED,0,LOST_MATCH,LOST,NO_ADMISSIBLE_EDGE_OR_CAPACITY_COMPETITION
SEED_ICLR2026_0054c8a2c903d46496ca1f98d1322988,R4,ICLR2025_23a4d89ef40d45b4ba1c70c47b856ac4,MEASURED,3,MEASURED,0,LOST_MATCH,LOST,NO_ADMISSIBLE_EDGE_OR_CAPACITY_COMPETITION
SEED_ICLR2026_0054c8a2c903d46496ca1f98d1322988,R4,ICLR2025_2845ea4203b8e51e3fc667dbd50fde99,MEASURED,3,MEASURED,0,LOST_MATCH,LOST,NO_ADMISSIBLE_EDGE_OR_CAPACITY_COMPETITION
SEED_ICLR2026_0054c8a2c903d46496ca1f98d1322988,R4,ICLR2025_2c15b0221da28bc6f4373a7e78b896dd,MEASURED,3,MEASURED,0,LOST_MATCH,LOST,NO_ADMISSIBLE_EDGE_OR_CAPACITY_COMPETITION
SEED_ICLR2026_0054c8a2c903d46496ca1f98d1322988,R4,ICLR2025_2c2be72635379ec8600eea13df4743e3,MEASURED,3,MEASURED,0,LOST_MATCH,LOST,NO_ADMISSIBLE_EDGE_OR_CAPACITY_COMPETITION
SEED_ICLR2026_0054c8a2c903d46496ca1f98d1322988,R4,ICLR2025_f655706547885b8e32ef46f1c067ece2,MEASURED,3,MEASURED,0,LOST_MATCH,LOST,NO_ADMISSIBLE_EDGE_OR_CAPACITY_COMPETITION
SEED_ICLR2026_0054c8a2c903d46496ca1f98d1322988,R4,ICLR2025_fb23cf87a9e04d7677b73c47acd060ef,MEASURED,3,MEASURED,0,LOST_MATCH,LOST,NO_ADMISSIBLE_EDGE_OR_CAPACITY_COMPETITION
SEED_ICLR2026_00a0ebcad584c59dbc439c2af8793638,R1,ICLR2025_0f85efb1e7545dc35a1b5e4d45aaf3c2,MEASURED,3,MEASURED,4,RETAINED_CHANGED_CARDINALITY,GAINED,
SEED_ICLR2026_00a0ebcad584c59dbc439c2af8793638,R1,ICLR2025_1a2131ebe25bd55e4fc734126ea583ed,MEASURED,3,MEASURED,4,RETAINED_CHANGED_CARDINALITY,GAINED,
SEED_ICLR2026_00a0ebcad584c59dbc439c2af8793638,R1,ICLR2025_3076133f08b40607d00a8f48f6acd71c,MEASURED,3,MEASURED,4,RETAINED_CHANGED_CARDINALITY,GAINED,
SEED_ICLR2026_00a0ebcad584c59dbc439c2af8793638,R1,ICLR2025_50d4f8ff0416cedfe0771b7ad947a197,MEASURED,3,MEASURED,4,RETAINED_CHANGED_CARDINALITY,GAINED,
SEED_ICLR2026_00a0ebcad584c59dbc439c2af8793638,R1,ICLR2025_5e50b663324972bb8cc7b5c06a059438,MEASURED,3,MEASURED,4,RETAINED_CHANGED_CARDINALITY,LOST,
SEED_ICLR2026_00a0ebcad584c59dbc439c2af8793638,R1,ICLR2025_699c5a2bb87a8aa32c4ad541d9997361,MEASURED,3,MEASURED,4,RETAINED_CHANGED_CARDINALITY,LOST,
SEED_ICLR2026_00a0ebcad584c59dbc439c2af8793638,R1,ICLR2025_70a06501001e1820fd1eb9ee821302d2,MEASURED,3,MEASURED,4,RETAINED_CHANGED_CARDINALITY,LOST,
SEED_ICLR2026_00a0ebcad584c59dbc439c2af8793638,R1,ICLR2025_79cafa874121a3435d8a54f454b646b4,MEASURED,3,MEASURED,4,RETAINED_CHANGED_CARDINALITY,GAINED,
SEED_ICLR2026_00a0ebcad584c59dbc439c2af8793638,R1,ICLR2025_8001c3568152d134d821cd46d4d84768,MEASURED,3,MEASURED,4,RETAINED_CHANGED_CARDINALITY,LOST,
SEED_ICLR2026_00a0ebcad584c59dbc439c2af8793638,R1,ICLR2025_8c2de4155634a20d903c2ab0b1784886,MEASURED,3,MEASURED,4,RETAINED_CHANGED_CARDINALITY,GAINED,
SEED_ICLR2026_00a0ebcad584c59dbc439c2af8793638,R1,ICLR2025_8cb240de90aa20207db944c6c88a7cc0,MEASURED,3,MEASURED,4,RETAINED_CHANGED_CARDINALITY,LOST,
SEED_ICLR2026_00a0ebcad584c59dbc439c2af8793638,R1,ICLR2025_c48dcd605cfb17d5b4f94ce106a915f7,MEASURED,3,MEASURED,4,RETAINED_CHANGED_CARDINALITY,GAINED,
SEED_ICLR2026_00a0ebcad584c59dbc439c2af8793638,R1,ICLR2025_d6c06b4cab132aaade78d4d4d930b9c8,MEASURED,3,MEASURED,4,RETAINED_CHANGED_CARDINALITY,LOST,
SEED_ICLR2026_00a0ebcad584c59dbc439c2af8793638,R1,ICLR2025_e389b15166cf98966ba058965a8c17e3,MEASURED,3,MEASURED,4,RETAINED_CHANGED_CARDINALITY,GAINED,
SEED_ICLR2026_00a0ebcad584c59dbc439c2af8793638,R2,ICLR2025_01fb6de3360f9e32862665580e2c5853,MEASURED,10,MEASURED,10,RETAINED_POSITIVE,LOST,
SEED_ICLR2026_00a0ebcad584c59dbc439c2af8793638,R2,ICLR2025_0783c0760bd30e2ba344b78f581f2017,MEASURED,10,MEASURED,10,RETAINED_POSITIVE,LOST,
SEED_ICLR2026_00a0ebcad584c59dbc439c2af8793638,R2,ICLR2025_09afabe33dc7db66530dea6483b22e5d,MEASURED,10,MEASURED,10,RETAINED_POSITIVE,LOST,
SEED_ICLR2026_00a0ebcad584c59dbc439c2af8793638,R2,ICLR2025_146b5b0feb14fe8e630669ad1faba25e,MEASURED,10,MEASURED,10,RETAINED_POSITIVE,LOST,
SEED_ICLR2026_00a0ebcad584c59dbc439c2af8793638,R2,ICLR2025_186a213d720568b31f9b59c085a23e5a,MEASURED,10,MEASURED,10,RETAINED_POSITIVE,GAINED,
SEED_ICLR2026_00a0ebcad584c59dbc439c2af8793638,R2,ICLR2025_19452e14fe6e0a8ac00410f1eebcbded,MEASURED,10,MEASURED,10,RETAINED_POSITIVE,LOST,
SEED_ICLR2026_00a0ebcad584c59dbc439c2af8793638,R2,ICLR2025_1a2131ebe25bd55e4fc734126ea583ed,MEASURED,10,MEASURED,10,RETAINED_POSITIVE,GAINED,
SEED_ICLR2026_00a0ebcad584c59dbc439c2af8793638,R2,ICLR2025_1a87980b9853e84dfb295855b425c262,MEASURED,10,MEASURED,10,RETAINED_POSITIVE,GAINED,
SEED_ICLR2026_00a0ebcad584c59dbc439c2af8793638,R2,ICLR2025_1cded4f97cf5f01a284c574110b7e3b9,MEASURED,10,MEASURED,10,RETAINED_POSITIVE,GAINED,
SEED_ICLR2026_00a0ebcad584c59dbc439c2af8793638,R2,ICLR2025_1de176cfe0d9a288bc97faa574d7197c,MEASURED,10,MEASURED,10,RETAINED_POSITIVE,LOST,
SEED_ICLR2026_00a0ebcad584c59dbc439c2af8793638,R2,ICLR2025_2628d4d3b054c2d7ad33ab03435204f4,MEASURED,10,MEASURED,10,RETAINED_POSITIVE,GAINED,
SEED_ICLR2026_00a0ebcad584c59dbc439c2af8793638,R2,ICLR2025_28d43a64147bf94921041599efdf791d,MEASURED,10,MEASURED,10,RETAINED_POSITIVE,LOST,
SEED_ICLR2026_00a0ebcad584c59dbc439c2af8793638,R2,ICLR2025_37294f033582ac0064bf90fa557c2573,MEASURED,10,MEASURED,10,RETAINED_POSITIVE,GAINED,
SEED_ICLR2026_00a0ebcad584c59dbc439c2af8793638,R2,ICLR2025_3926df1a00c9abf056df7bcf253d026a,MEASURED,10,MEASURED,10,RETAINED_POSITIVE,GAINED,
SEED_ICLR2026_00a0ebcad584c59dbc439c2af8793638,R2,ICLR2025_4556f5398bd2c61bd7500e306b4e560a,MEASURED,10,MEASURED,10,RETAINED_POSITIVE,GAINED,
SEED_ICLR2026_00a0ebcad584c59dbc439c2af8793638,R2,ICLR2025_474ada926b331d78f06d95e8913111cc,MEASURED,10,MEASURED,10,RETAINED_POSITIVE,GAINED,
SEED_ICLR2026_00a0ebcad584c59dbc439c2af8793638,R2,ICLR2025_50e9ad960ae78b741a6b4fea533f2eaf,MEASURED,10,MEASURED,10,RETAINED_POSITIVE,LOST,
SEED_ICLR2026_00a0ebcad584c59dbc439c2af8793638,R2,ICLR2025_5e50b663324972bb8cc7b5c06a059438,MEASURED,10,MEASURED,10,RETAINED_POSITIVE,RETAINED,
SEED_ICLR2026_00a0ebcad584c59dbc439c2af8793638,R2,ICLR2025_648a5a590ca6f2bb5de53f938e230160,MEASURED,10,MEASURED,10,RETAINED_POSITIVE,GAINED,
SEED_ICLR2026_00a0ebcad584c59dbc439c2af8793638,R2,ICLR2025_79cbf4f96c2bcc67267421154da689dd,MEASURED,10,MEASURED,10,RETAINED_POSITIVE,LOST,
SEED_ICLR2026_00a0ebcad584c59dbc439c2af8793638,R2,ICLR2025_821a6e5681b072351fd3c21fac44739a,MEASURED,10,MEASURED,10,RETAINED_POSITIVE,LOST,
SEED_ICLR2026_00a0ebcad584c59dbc439c2af8793638,R2,ICLR2025_88593e16b09104fb6010d370c081d7bc,MEASURED,10,MEASURED,10,RETAINED_POSITIVE,LOST,
SEED_ICLR2026_00a0ebcad584c59dbc439c2af8793638,R2,ICLR2025_b441276ce6097177f1c001b3ea643f7a,MEASURED,10,MEASURED,10,RETAINED_POSITIVE,GAINED,
SEED_ICLR2026_00a0ebcad584c59dbc439c2af8793638,R2,ICLR2025_b782a3462ee9d566291cff148333ea9b,MEASURED,10,MEASURED,10,RETAINED_POSITIVE,GAINED,
SEED_ICLR2026_00a0ebcad584c59dbc439c2af8793638,R2,ICLR2025_b7a55b1fa8f2500299e1af3562a1191d,MEASURED,10,MEASURED,10,RETAINED_POSITIVE,LOST,
SEED_ICLR2026_00a0ebcad584c59dbc439c2af8793638,R2,ICLR2025_bc12914d66b41b6bfc2d3a5decdb498b,MEASURED,10,MEASURED,10,RETAINED_POSITIVE,GAINED,
SEED_ICLR2026_00a0ebcad584c59dbc439c2af8793638,R2,ICLR2025_c1b3d1e2cf53bb28cabd801bd58b3521,MEASURED,10,MEASURED,10,RETAINED_POSITIVE,LOST,
SEED_ICLR2026_00a0ebcad584c59dbc439c2af8793638,R2,ICLR2025_c4bf73386022473a652a18941e9ea6f8,MEASURED,10,MEASURED,10,RETAINED_POSITIVE,GAINED,
SEED_ICLR2026_00a0ebcad584c59dbc439c2af8793638,R2,ICLR2025_c98987c5ec4f30920d7190dc699e3daf,MEASURED,10,MEASURED,10,RETAINED_POSITIVE,GAINED,
SEED_ICLR2026_00a0ebcad584c59dbc439c2af8793638,R2,ICLR2025_d6c06b4cab132aaade78d4d4d930b9c8,MEASURED,10,MEASURED,10,RETAINED_POSITIVE,LOST,
SEED_ICLR2026_00a0ebcad584c59dbc439c2af8793638,R2,ICLR2025_d90268f01ef06a55630b0588227adf4f,MEASURED,10,MEASURED,10,RETAINED_POSITIVE,GAINED,
SEED_ICLR2026_00a0ebcad584c59dbc439c2af8793638,R2,ICLR2025_db93ccb6cf392f352570dd5af0a223d3,MEASURED,10,MEASURED,10,RETAINED_POSITIVE,LOST,
SEED_ICLR2026_00a0ebcad584c59dbc439c2af8793638,R2,ICLR2025_e2dd53601de57c773343a7cdf09fae1c,MEASURED,10,MEASURED,10,RETAINED_POSITIVE,GAINED,
SEED_ICLR2026_00a0ebcad584c59dbc439c2af8793638,R2,ICLR2025_e50ff94d174465348f15c45760f58f9f,MEASURED,10,MEASURED,10,RETAINED_POSITIVE,GAINED,
SEED_ICLR2026_00a0ebcad584c59dbc439c2af8793638,R2,ICLR2025_ec2e7a896f8250986b3907f57621ce94,MEASURED,10,MEASURED,10,RETAINED_POSITIVE,LOST,
SEED_ICLR2026_00a0ebcad584c59dbc439c2af8793638,R2,ICLR2025_f0b1515be276f6ba82b4f2b25e50bef0,MEASURED,10,MEASURED,10,RETAINED_POSITIVE,LOST,
SEED_ICLR2026_00a0ebcad584c59dbc439c2af8793638,R2,ICLR2025_fb0494e5ce9351cb120c3a35328dffef,MEASURED,10,MEASURED,10,RETAINED_POSITIVE,LOST,
SEED_ICLR2026_00a0ebcad584c59dbc439c2af8793638,R2,ICLR2025_fb92196c6d2afe416528be19ba9963bc,MEASURED,10,MEASURED,10,RETAINED_POSITIVE,LOST,
SEED_ICLR2026_00a0ebcad584c59dbc439c2af8793638,R2,ICLR2025_fc07feae9af49dd3f1a1e049b77f4e17,MEASURED,10,MEASURED,10,RETAINED_POSITIVE,GAINED,
SEED_ICLR2026_00a0ebcad584c59dbc439c2af8793638,R3,ICLR2025_16ea5a6e34b9f0128c9fe8b44f5727df,MEASURED,2,MEASURED,6,RETAINED_CHANGED_CARDINALITY,RETAINED,
SEED_ICLR2026_00a0ebcad584c59dbc439c2af8793638,R3,ICLR2025_1a87980b9853e84dfb295855b425c262,MEASURED,2,MEASURED,6,RETAINED_CHANGED_CARDINALITY,GAINED,
SEED_ICLR2026_00a0ebcad584c59dbc439c2af8793638,R3,ICLR2025_1cded4f97cf5f01a284c574110b7e3b9,MEASURED,2,MEASURED,6,RETAINED_CHANGED_CARDINALITY,GAINED,
SEED_ICLR2026_00a0ebcad584c59dbc439c2af8793638,R3,ICLR2025_1e0bfe8bbaa0e70809f0a8ccd9c2ff3e,MEASURED,2,MEASURED,6,RETAINED_CHANGED_CARDINALITY,GAINED,
SEED_ICLR2026_00a0ebcad584c59dbc439c2af8793638,R3,ICLR2025_5e50b663324972bb8cc7b5c06a059438,MEASURED,2,MEASURED,6,RETAINED_CHANGED_CARDINALITY,GAINED,
SEED_ICLR2026_00a0ebcad584c59dbc439c2af8793638,R3,ICLR2025_5ee7ed60a7e8169012224dec5fe0d27f,MEASURED,2,MEASURED,6,RETAINED_CHANGED_CARDINALITY,GAINED,
SEED_ICLR2026_00a0ebcad584c59dbc439c2af8793638,R3,ICLR2025_67496dfa96afddab795530cc7c69b57a,MEASURED,2,MEASURED,6,RETAINED_CHANGED_CARDINALITY,GAINED,
SEED_ICLR2026_00a0ebcad584c59dbc439c2af8793638,R3,ICLR2025_88593e16b09104fb6010d370c081d7bc,MEASURED,2,MEASURED,6,RETAINED_CHANGED_CARDINALITY,LOST,
